repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
F5Networks/k8s-bigip-ctlr,6b115ed375dddb5c51b4fe6858f816d744043388,68b53e46cdccd7af1d67bf6fed8efa768aa2e904,(HEAD detached at 6b115ed3),1656426203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,7,0,
F5Networks/k8s-bigip-ctlr,68b53e46cdccd7af1d67bf6fed8efa768aa2e904,a54f7ab411942d6209c233e149db1052a5236038,(HEAD detached at 68b53e46),1656416093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,8,2,0,18,2,
F5Networks/k8s-bigip-ctlr,a54f7ab411942d6209c233e149db1052a5236038,ebf2631f389db0d3b573443037d8306fda124889,(HEAD detached at a54f7ab4),1656389321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,ebf2631f389db0d3b573443037d8306fda124889,0f25893fbf33f25d90c26a24abd4ca19c4620c81,(HEAD detached at ebf2631f),1656317787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,68,0,
F5Networks/k8s-bigip-ctlr,0f25893fbf33f25d90c26a24abd4ca19c4620c81,51497f7bcb7f43ef491ae5e4e90837566f5898c6,(HEAD detached at 0f25893f),1656311477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,2,
F5Networks/k8s-bigip-ctlr,51497f7bcb7f43ef491ae5e4e90837566f5898c6,837d05f2de7de372456625cad3a0efdbf81fb9f8,(HEAD detached at 51497f7b),1655456323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,41,
F5Networks/k8s-bigip-ctlr,837d05f2de7de372456625cad3a0efdbf81fb9f8,bcc0238ba64a617221a19622eafc12c96dd85529,(HEAD detached at 837d05f2),1655364264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
F5Networks/k8s-bigip-ctlr,bcc0238ba64a617221a19622eafc12c96dd85529,46949476cf475e4355d8989e878bf6b74c80ad7c,(HEAD detached at bcc0238b),1655272773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,46949476cf475e4355d8989e878bf6b74c80ad7c,1107ecda5e0f612da8e44586da457bf7a4d42627,(HEAD detached at 46949476),1655207469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,48,0,40,0,52,44,
F5Networks/k8s-bigip-ctlr,1107ecda5e0f612da8e44586da457bf7a4d42627,71fd89970178055601423063c548c0a95f30cbf2,(HEAD detached at 1107ecda),1655125076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,
F5Networks/k8s-bigip-ctlr,71fd89970178055601423063c548c0a95f30cbf2,fbf59bb89ab29fb3838f52e30d6e89f027411d06,(HEAD detached at 71fd8997),1654700167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,16,10,6,1,33,11,
F5Networks/k8s-bigip-ctlr,fbf59bb89ab29fb3838f52e30d6e89f027411d06,8a8319750cc0765b45b1e162961db9d68da2ea8c,(HEAD detached at fbf59bb8),1654666804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,142,9,69,7,257,78,
F5Networks/k8s-bigip-ctlr,8a8319750cc0765b45b1e162961db9d68da2ea8c,c10cb4a2ca6104bd97718ae304e2691e3f2054eb,(HEAD detached at 8a831975),1654605167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,
F5Networks/k8s-bigip-ctlr,c10cb4a2ca6104bd97718ae304e2691e3f2054eb,835fec576f14727a787c6b7cf60dab28f066253c,(HEAD detached at c10cb4a2),1654603906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,59,5,0,68,5,
F5Networks/k8s-bigip-ctlr,835fec576f14727a787c6b7cf60dab28f066253c,6fe156e59e6b3f90373caca3f2a6bfa8e190ebad,(HEAD detached at 835fec57),1654518681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,46,0,4,0,46,4,
F5Networks/k8s-bigip-ctlr,6fe156e59e6b3f90373caca3f2a6bfa8e190ebad,ac39f7c231d370ef3591c4ddd6a06fb86f45cbd0,(HEAD detached at 6fe156e5),1654510920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,31,0,
F5Networks/k8s-bigip-ctlr,ac39f7c231d370ef3591c4ddd6a06fb86f45cbd0,ced961d2203c1b195f6638274cdc5f048007ffc2,(HEAD detached at ac39f7c2),1654507928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,7,0,
F5Networks/k8s-bigip-ctlr,ced961d2203c1b195f6638274cdc5f048007ffc2,354c8c8265c4ce48b44ca591674ed28704ab3998,(HEAD detached at ced961d2),1654500969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,6,0,10,6,
F5Networks/k8s-bigip-ctlr,354c8c8265c4ce48b44ca591674ed28704ab3998,223447b203c6e51243de1d73030e7f827da43128,(HEAD detached at 354c8c82),1654494136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,98,138,5,0,236,5,
F5Networks/k8s-bigip-ctlr,223447b203c6e51243de1d73030e7f827da43128,fe9a369d5e7216ba2b353bc554ea2da13b456123,(HEAD detached at 223447b2),1654098150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,81,0,37,0,122,40,
F5Networks/k8s-bigip-ctlr,fe9a369d5e7216ba2b353bc554ea2da13b456123,a2d8e8198fb6077e86af69a5bf7d3960048f9762,(HEAD detached at fe9a369d),1653994807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,
F5Networks/k8s-bigip-ctlr,a2d8e8198fb6077e86af69a5bf7d3960048f9762,f9117214261db0d990e5ba24886beea00ea182f9,(HEAD detached at a2d8e819),1653992635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
F5Networks/k8s-bigip-ctlr,f9117214261db0d990e5ba24886beea00ea182f9,55971807bd106075c9b9665579d2fdb48250eb7f,(HEAD detached at f9117214),1653925489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,
F5Networks/k8s-bigip-ctlr,55971807bd106075c9b9665579d2fdb48250eb7f,f786ea6855e1778f8c7503a39944fcebecc7b072,(HEAD detached at 55971807),1653921523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,111,6,0,122,6,
F5Networks/k8s-bigip-ctlr,f786ea6855e1778f8c7503a39944fcebecc7b072,7bba2189f8af6e2ea5c4236b9117858ff03d5f72,(HEAD detached at f786ea68),1653889423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,46,2,0,51,2,
F5Networks/k8s-bigip-ctlr,7bba2189f8af6e2ea5c4236b9117858ff03d5f72,9ab0fab5307b8bf6242d1bdefd4ec8ab75bcdc59,(HEAD detached at 7bba2189),1653626301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,3,3,
F5Networks/k8s-bigip-ctlr,9ab0fab5307b8bf6242d1bdefd4ec8ab75bcdc59,1d6de15e42098778e41e85b5d46629fba94b0e85,(HEAD detached at 9ab0fab5),1653391202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
F5Networks/k8s-bigip-ctlr,1d6de15e42098778e41e85b5d46629fba94b0e85,396e1f84a90fb27ae66824f22054fcae7343a04f,(HEAD detached at 1d6de15e),1653305196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,173,3,88,1,264,92,
F5Networks/k8s-bigip-ctlr,396e1f84a90fb27ae66824f22054fcae7343a04f,895547aa6e7c416419c80317a23e1442b22aafb8,(HEAD detached at 396e1f84),1652957766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,77,0,30,0,77,30,
F5Networks/k8s-bigip-ctlr,895547aa6e7c416419c80317a23e1442b22aafb8,c3a4e88e36779975158b77f116eb1c75886a8aeb,(HEAD detached at 895547aa),1652936280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,245,9,138,9,255,147,
F5Networks/k8s-bigip-ctlr,c3a4e88e36779975158b77f116eb1c75886a8aeb,8ad8df28db5783be870296b05b9b22b9599963fd,(HEAD detached at c3a4e88e),1652933906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,257,109,53,0,469,53,
F5Networks/k8s-bigip-ctlr,8ad8df28db5783be870296b05b9b22b9599963fd,d64431edba02b5beeac0b7eb8130a0b83ae2e3cc,(HEAD detached at 8ad8df28),1652781535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,42,105,33,0,147,33,
F5Networks/k8s-bigip-ctlr,d64431edba02b5beeac0b7eb8130a0b83ae2e3cc,2017bb06155987722908a068a8f2f037648f2720,(HEAD detached at d64431ed),1652767612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,60,3,0,0,63,0,
F5Networks/k8s-bigip-ctlr,2017bb06155987722908a068a8f2f037648f2720,ce2c359a20867ad01b3b19308ebb95cd2db03fef,(HEAD detached at 2017bb06),1652698884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,10,0,0,3345,1206,943,181,5132,1385,
F5Networks/k8s-bigip-ctlr,ce2c359a20867ad01b3b19308ebb95cd2db03fef,afaf2312050d8c16df43084b3d4382ce00125676,(HEAD detached at ce2c359a),1651638437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,35,3,21,3,31035,30091,
F5Networks/k8s-bigip-ctlr,afaf2312050d8c16df43084b3d4382ce00125676,b8afd9d763cf117d2fe9afe6ee9dae98ea2b7a03,(HEAD detached at afaf2312),1650352408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,
F5Networks/k8s-bigip-ctlr,b8afd9d763cf117d2fe9afe6ee9dae98ea2b7a03,34a3567a689bb96a72f939e78f7a4254c3582b8c,(HEAD detached at b8afd9d7),1650267464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,16,
F5Networks/k8s-bigip-ctlr,34a3567a689bb96a72f939e78f7a4254c3582b8c,87bec466089b371deb42d27809e2a21e74518ab3,(HEAD detached at 34a3567a),1649417724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
F5Networks/k8s-bigip-ctlr,87bec466089b371deb42d27809e2a21e74518ab3,f3ad5cdc1e196127253cd9c4d89dfc4ff6fb2b74,(HEAD detached at 87bec466),1649393653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,13,1,
F5Networks/k8s-bigip-ctlr,f3ad5cdc1e196127253cd9c4d89dfc4ff6fb2b74,35477cb37bd86b3016dc659e326ff9296be09f02,(HEAD detached at f3ad5cdc),1649237734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,13,0,
F5Networks/k8s-bigip-ctlr,35477cb37bd86b3016dc659e326ff9296be09f02,4865975adba33dde1faf4b24dcc8326218ec5809,(HEAD detached at 35477cb3),1649145989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,
F5Networks/k8s-bigip-ctlr,4865975adba33dde1faf4b24dcc8326218ec5809,b46b0a42e5820e518b32803d5338ebe854ce62b6,(HEAD detached at 4865975a),1648821105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,b46b0a42e5820e518b32803d5338ebe854ce62b6,0eb5aec485011e5b92d07b4ca109486ef5d24a82,(HEAD detached at b46b0a42),1648815663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,5,0,17,5,
F5Networks/k8s-bigip-ctlr,0eb5aec485011e5b92d07b4ca109486ef5d24a82,775d52bf2b44c3178c4253fb84142d00b0ce05a2,(HEAD detached at 0eb5aec4),1648619134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,0,23,0,25,23,
F5Networks/k8s-bigip-ctlr,775d52bf2b44c3178c4253fb84142d00b0ce05a2,09fbbcc718a707eb02dcf73f8101343ee3e4dd5a,(HEAD detached at 775d52bf),1648547502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,7,0,
F5Networks/k8s-bigip-ctlr,09fbbcc718a707eb02dcf73f8101343ee3e4dd5a,689350327d746c4a8c3b4140d30ede859339ce82,(HEAD detached at 09fbbcc7),1648532737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,14,0,39,25,
F5Networks/k8s-bigip-ctlr,689350327d746c4a8c3b4140d30ede859339ce82,dd80d54a34cd8a16a842238a8206eb4b9f907f0b,(HEAD detached at 68935032),1647970078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,
F5Networks/k8s-bigip-ctlr,dd80d54a34cd8a16a842238a8206eb4b9f907f0b,2d5eb1b618a8e26381ab81dbacff87286121c73e,(HEAD detached at dd80d54a),1647951328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,
F5Networks/k8s-bigip-ctlr,2d5eb1b618a8e26381ab81dbacff87286121c73e,f3b738734624f1d710038d224d69142935fcd8bb,(HEAD detached at 2d5eb1b6),1647941581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,23,3,27,1,32,33,
F5Networks/k8s-bigip-ctlr,f3b738734624f1d710038d224d69142935fcd8bb,a3afcb035c4de8ff5a7089cd01358f9350704312,(HEAD detached at f3b73873),1647422176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,26,8,
F5Networks/k8s-bigip-ctlr,a3afcb035c4de8ff5a7089cd01358f9350704312,82450f5eca1ac3e5692c9a496f4705790a1360cd,(HEAD detached at a3afcb03),1647256326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,25,1,13,3,26,16,
F5Networks/k8s-bigip-ctlr,82450f5eca1ac3e5692c9a496f4705790a1360cd,bd7c8e2f8b4cee428b08d1183f0c549dc16bf07a,(HEAD detached at 82450f5e),1647004482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
F5Networks/k8s-bigip-ctlr,bd7c8e2f8b4cee428b08d1183f0c549dc16bf07a,d6b39ef26a656890f6f461e4e1ddd7ace291cf02,(HEAD detached at bd7c8e2f),1647003698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
F5Networks/k8s-bigip-ctlr,d6b39ef26a656890f6f461e4e1ddd7ace291cf02,0362dce0fe6d734d5e79403ddbe49eec73f8a1c7,(HEAD detached at d6b39ef2),1647001345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,3,0,16,13,
F5Networks/k8s-bigip-ctlr,0362dce0fe6d734d5e79403ddbe49eec73f8a1c7,7cbf691ccb30ecbf980080051ae9a5697d36028b,(HEAD detached at 0362dce0),1646912756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,
F5Networks/k8s-bigip-ctlr,7cbf691ccb30ecbf980080051ae9a5697d36028b,f728fcdbe0cc0855fc49cef0c3a29c88bab2bfef,(HEAD detached at 7cbf691c),1646894820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,113,0,0,121,5,
F5Networks/k8s-bigip-ctlr,f728fcdbe0cc0855fc49cef0c3a29c88bab2bfef,2664d775b4b440563577335674a8b1df4ccae5a2,(HEAD detached at f728fcdb),1646826379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,541,110,10,0,802,10,
F5Networks/k8s-bigip-ctlr,2664d775b4b440563577335674a8b1df4ccae5a2,d9e0c06ef47f57feb3ed6c837c1dae6ba8f8619e,(HEAD detached at 2664d775),1646740682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,
F5Networks/k8s-bigip-ctlr,d9e0c06ef47f57feb3ed6c837c1dae6ba8f8619e,bd31443f6c85c2933fe509f5f36edda3e39ca6cb,(HEAD detached at d9e0c06e),1646047955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,41,0,12,0,75,15,
F5Networks/k8s-bigip-ctlr,bd31443f6c85c2933fe509f5f36edda3e39ca6cb,4f5945b8e603f25022aa18f27422df057b17ab9b,(HEAD detached at bd31443f),1646029060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,82,9,71,7,155,79,
F5Networks/k8s-bigip-ctlr,4f5945b8e603f25022aa18f27422df057b17ab9b,cfb87168d9e36aeb8f69eb12f863acb96f731532,(HEAD detached at 4f5945b8),1645607085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,75,0,28,14,75,42,
F5Networks/k8s-bigip-ctlr,cfb87168d9e36aeb8f69eb12f863acb96f731532,4f589fb24e6fe3bb469660a9d239cb930bd1c774,(HEAD detached at cfb87168),1645546107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,63,0,28,0,109,29,
F5Networks/k8s-bigip-ctlr,4f589fb24e6fe3bb469660a9d239cb930bd1c774,0df5bce44047b6c6375e8c2cb6b5d1b75c211f27,(HEAD detached at 4f589fb2),1644321857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,51,0,17,0,52,17,
F5Networks/k8s-bigip-ctlr,0df5bce44047b6c6375e8c2cb6b5d1b75c211f27,bcb1839bcd6bc10ee881f46ff007edb181956e82,(HEAD detached at 0df5bce4),1644305683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,0,9,0,32,9,
F5Networks/k8s-bigip-ctlr,bcb1839bcd6bc10ee881f46ff007edb181956e82,77d91e21b4a1f31d958aa291a4bee8db427a689c,(HEAD detached at bcb1839b),1643808858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,11,0,11,11,
F5Networks/k8s-bigip-ctlr,77d91e21b4a1f31d958aa291a4bee8db427a689c,a842240dc5a16ed1819c84cec86f3c2d8daed242,(HEAD detached at 77d91e21),1643802250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,45,14,24,1,60,25,
F5Networks/k8s-bigip-ctlr,a842240dc5a16ed1819c84cec86f3c2d8daed242,f158c94141ec3f8b4d06c19a8a84caa739589af5,(HEAD detached at a842240d),1643781493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,1,0,13,9,9013,2860,11893,0,11886,11899,
F5Networks/k8s-bigip-ctlr,f158c94141ec3f8b4d06c19a8a84caa739589af5,92d998588e99e6ce7b06da08aacb3f92e6fb2ca1,(HEAD detached at f158c941),1643091053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,92d998588e99e6ce7b06da08aacb3f92e6fb2ca1,4732f92d8e29df297016a61d79d2d9d2b0e8162a,(HEAD detached at 92d99858),1643088613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,
F5Networks/k8s-bigip-ctlr,4732f92d8e29df297016a61d79d2d9d2b0e8162a,d3273fb280714c4f05e37db0d1c376bd3f01ec3f,(HEAD detached at 4732f92d),1643001847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,
F5Networks/k8s-bigip-ctlr,d3273fb280714c4f05e37db0d1c376bd3f01ec3f,9eda967dd99e6b007a907642efcb1d2d5e21ca59,(HEAD detached at d3273fb2),1642574573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,6,12,3,18,
F5Networks/k8s-bigip-ctlr,9eda967dd99e6b007a907642efcb1d2d5e21ca59,a00506e1e569d4c85db8e68fe5520b169ebec5cc,(HEAD detached at 9eda967d),1642489625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,
F5Networks/k8s-bigip-ctlr,a00506e1e569d4c85db8e68fe5520b169ebec5cc,4596cf730625931c6d7b974556bc82d032e93415,(HEAD detached at a00506e1),1642485575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,12,2,1,19,4,
F5Networks/k8s-bigip-ctlr,4596cf730625931c6d7b974556bc82d032e93415,6e5c17b71be588614d84e6ed38a1835d69f51490,(HEAD detached at 4596cf73),1642413141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,
F5Networks/k8s-bigip-ctlr,6e5c17b71be588614d84e6ed38a1835d69f51490,0e1a8fa6dcc356ed8709042c2aa82874c4119598,(HEAD detached at 6e5c17b7),1642071849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,8,134,4,134,145,140,
F5Networks/k8s-bigip-ctlr,1b3d60979e6ef449355dc2bf27f6e49b4a26858e,926bdbc7ad87ca9930d061b5e4c721f5ad4d393a,(HEAD detached at 1b3d6097),1641815998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,33,0,40,0,48,54,
F5Networks/k8s-bigip-ctlr,0e1a8fa6dcc356ed8709042c2aa82874c4119598,5df78fdfe1d30be08595428e25deba4689eddb25,(HEAD detached at 0e1a8fa6),1641915088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,
F5Networks/k8s-bigip-ctlr,5df78fdfe1d30be08595428e25deba4689eddb25,571f2cbf2174007e2c2e850d4bda1edab40f8f92,(HEAD detached at 5df78fdf),1641910338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
F5Networks/k8s-bigip-ctlr,571f2cbf2174007e2c2e850d4bda1edab40f8f92,56bf700e28eae0c605e2484594e870dab2b21321,(HEAD detached at 571f2cbf),1641895711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,6,3,
F5Networks/k8s-bigip-ctlr,56bf700e28eae0c605e2484594e870dab2b21321,1b3d60979e6ef449355dc2bf27f6e49b4a26858e,(HEAD detached at 56bf700e),1641884520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,6,0,11,7,
F5Networks/k8s-bigip-ctlr,926bdbc7ad87ca9930d061b5e4c721f5ad4d393a,0dd06d23f0761fd29b1f614a52ed4b3695653cdd,(HEAD detached at 926bdbc7),1641548935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,238,0,85,0,244,85,
F5Networks/k8s-bigip-ctlr,0dd06d23f0761fd29b1f614a52ed4b3695653cdd,722fd7331460d9656dfd41d9d2ad91f43ee8918d,(HEAD detached at 0dd06d23),1640847476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,21,
F5Networks/k8s-bigip-ctlr,722fd7331460d9656dfd41d9d2ad91f43ee8918d,2fabfd3e1afde6c5e4d4c2239003c4589b2d4c09,(HEAD detached at 722fd733),1640843121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,
F5Networks/k8s-bigip-ctlr,2fabfd3e1afde6c5e4d4c2239003c4589b2d4c09,db71209e0cc7ea82e5f1deab0ea04489e5062c2f,(HEAD detached at 2fabfd3e),1640089112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,218,19,149,66,243,219,
F5Networks/k8s-bigip-ctlr,db71209e0cc7ea82e5f1deab0ea04489e5062c2f,f71854bf9c67132ad515aa047eb16887a7d4ac97,(HEAD detached at db71209e),1640068604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,8,0,24,8,
F5Networks/k8s-bigip-ctlr,f71854bf9c67132ad515aa047eb16887a7d4ac97,5a2a63e22a666f8410b14d7638e1c73df8ed7239,(HEAD detached at f71854bf),1639742268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,16,1,9,1,17,10,
F5Networks/k8s-bigip-ctlr,5a2a63e22a666f8410b14d7638e1c73df8ed7239,a1240408e56528832f039831d5910f91082051b8,(HEAD detached at 5a2a63e2),1639657638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
